Curs,Estudi,Codi àrea territorial,Àrea territorial,Codi comarca,Comarca,Codi municipi,Municipi,Codi districte,Districte,Naturalesa,Titularitat,Nivell,Sexe,Concert,Resultat de l'avaluació,Alumnes avaluats
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,49
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,43
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,1,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,19
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,2,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,2,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,3,HOME,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PRIVAT,FUNDACIONS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,9
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08210,SANT FELIU DE CODINES,0821000,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,46
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,43
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,36
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,16
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,39
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,44
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08234,SANT PERE DE VILAMAJOR,0823400,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,36
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,39
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,34
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,25
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,39
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,23
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,33
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,8
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,47
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08248,SANTA EULÀLIA DE RONÇANA,0824800,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,41
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,0825900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,0825900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,19
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,0825900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,43
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,0825900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,0825900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08259,SANTA MARIA DE PALAUTORDERA,0825900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,54
