"ANY","CODI_ALUMNE","PCAT","PCAT_CL","PCAT_EE","PCAST","PCAST_CL","PCAST_EE","PANG","PANG_CO","PANG_CL","PANG_EE","PFRAN","PFRAN_CO","PFRAN_CL","PFRAN_EE","PMAT","PMAT_EFM","PMAT_CR","PMAT_EST","PMAT_NC","PALE","PALE_CO","PALE_CL","PALE_EE","PCIEN","PCIEN_COMP1","PCIEN_COMP2","PCIEN_COMP3","PCIEN_COMP4","GENERE","MES_NAIXEMENT","ANY_NAIXEMENT","NATURALESA","ÀREA TERRITORIAL","HÀBITAT"
"2022","7256226086","63,05","78","40,63","80,3","88","68,75","42","20","60","40","","","","","37,5","33.33","33,33","44,44","37,5","","","","","60,56","50","66,67","65","","H","7","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","18774387600","","","","","","","","","","","","","","","33,61","22.22","55,56","33,33","12,5","","","","","31,85","33,33","22,22","40","","D","10","2004","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","17815714476","","","","","","","84,6","80","84","90","","","","","20,28","22.22","33,33","11,11","12,5","","","","","45","33,33","66,67","35","","D","7","2005","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","17807457073","","","","","","","56","66,67","60","40","","","","","31,67","33.33","22,22","44,44","25","","","","","34,44","50","33,33","20","","H","11","2005","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4275416273","54,55","68","34,38","43,8","48","37,5","42,4","46,67","56","20","","","","","30","33.33","33,33","44,44","0","","","","","26,48","33,33","11,11","35","","H","12","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362424096","70,6","76","62,5","78,9","94","56,25","67,4","60","56","90","","","","","52,78","55.56","44,44","44,44","75","","","","","55,37","66,67","44,44","55","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12529140556","90,1","96","81,25","81,55","88","71,88","83,8","66,67","92","90","","","","","85","100","77,78","88,89","75","","","","","80","83,33","66,67","90","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12529938239","91,45","92","90,63","86,45","92","78,13","","","","","","","","","87,22","77.78","88,89","100","75","","","","","","","","","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362390321","63,95","92","21,88","79,05","88","65,63","60,4","66,67","56","60","","","","","23,33","33.33","22,22","33,33","0","","","","","41,11","50","33,33","40","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362919047","78","80","75","83,95","92","71,88","66","60","60","80","","","","","59,72","77.78","66,67","55,56","37,5","","","","","62,59","83,33","44,44","60","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362120358","","","","","","","40,2","26,67","28","70","","","","","","","","","","","","","","57,78","66,67","66,67","40","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362964043","62,3","58","68,75","64,3","78","43,75","24","26,67","40","0","","","","","34,72","11.11","44,44","55,56","12,5","","","","","23,52","33,33","22,22","15","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362930269","83,95","92","71,88","84,05","88","78,13","84","73,33","80","100","","","","","76,39","77.78","44,44","100","87,5","","","","","82,22","66,67","100","80","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362469092","73,25","70","78,13","74,35","76","71,88","64,6","40","64","90","","","","","70,83","66.67","77,78","88,89","37,5","","","","","55,56","50","66,67","50","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362413764","76,85","76","78,13","92,55","98","84,38","","","","","","","","","59,44","55.56","33,33","77,78","75","","","","","","","","","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","15780785461","56","60","50","44","40","50","34,8","46,67","52","0","","","","","29,17","33.33","22,22","44,44","12,5","","","","","34,44","50","33,33","20","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362953711","","","","","","","24,8","40","32","0","","","","","","","","","","","","","","10,74","0","22,22","10","","H","11","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362368768","74,35","76","71,88","72,95","82","59,38","","","","","","","","","40,56","11.11","44,44","66,67","25","","","","","","","","","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4288093417","72,15","64","84,38","78,1","76","81,25","29,6","40","44","0","","","","","41,39","44.44","55,56","44,44","12,5","","","","","47,04","66,67","44,44","30","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362908715","56,1","56","56,25","34,95","52","9,38","26,4","13,33","56","0","","","","","21,39","11.11","11,11","44,44","12,5","","","","","28,89","0","66,67","20","","H","1","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362435317","75,6","76","75","69,45","72","65,63","","","","","","","","","39,17","66.67","33,33","44,44","12,5","","","","","","","","","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362402543","81,65","84","78,13","79,05","88","65,63","90","93,33","80","100","","","","","72,22","77.78","66,67","88,89","50","","","","","71,85","66,67","88,89","60","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362379100","81,65","84","78,13","64,5","70","56,25","","","","","","","","","32,5","33.33","44,44","33,33","12,5","","","","","","","","","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6636001114","81,55","88","71,88","68,15","74","59,38","64,4","86,67","96","0","","","","","40,56","44.44","55,56","33,33","25","","","","","62,96","83,33","55,56","50","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362132579","90,1","96","81,25","79","90","62,5","94,8","93,33","92","100","","","","","77,22","77.78","77,78","77,78","75","","","","","67,96","83,33","55,56","65","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","362975264","88,95","92","84,38","87,65","94","78,13","94,8","93,33","92","100","","","","","80,28","88.89","66,67","100","62,5","","","","","69,63","83,33","55,56","70","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","5585675815","68,6","56","87,5","71,75","80","59,38","22,8","33,33","32","0","","","","","25,56","44.44","33,33","22,22","0","","","","","42,59","33,33","44,44","50","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12546991136","93,85","96","90,63","87,6","96","75","96,4","93,33","96","100","","","","","74,72","77.78","88,89","66,67","62,5","","","","","84,44","83,33","100","70","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
