SSTT;Comarca;Municipi;Districte codi;Naturalesa;Concert;Estudis codi;Nivell;Avaluats;Sexe;N Avaluats
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;6
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;14
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;2
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;7
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;30
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;20
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;6
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;5
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;11
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;23
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;6
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;4
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;31
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;27
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;1
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;9
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;16
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;2
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;2
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;20
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;20
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;16
LLEIDA;GARRIGUES;LES BORGES BLANQUES;2505800;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;19
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;18
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;18
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;3
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;1
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;7
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;2
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;1
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;12
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;8
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;2
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;5
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;4
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;1
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;4
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;15
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;13
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;3
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;2
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;5
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;1
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;2
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;22
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;17
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;3
LLEIDA;NOGUERA;ARTESA DE SEGRE;2503400;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;5
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;HAN DE REPETIR;DONA;4
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;HAN DE REPETIR;HOME;3
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;29
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;25
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;5
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;3
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;6
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;12
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;HAN DE REPETIR;DONA;1
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;HAN DE REPETIR;HOME;4
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;19
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;28
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;7
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;4
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;7
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;8
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;HAN DE REPETIR;DONA;1
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;HAN DE REPETIR;HOME;2
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;23
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;16
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;7
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;16
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;1
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;3
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;HAN DE REPETIR;DONA;1
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;HAN DE REPETIR;HOME;2
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;19
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;22
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;11
LLEIDA;NOGUERA;BALAGUER;2504000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;10
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;5
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;6
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;31
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;38
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;7
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;18
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;29
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;3
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;6
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;47
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;27
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;7
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;3
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;9
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;25
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;4
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;8
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;42
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;35
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;7
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;5
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;15
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;26
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;4
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;5
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;3
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;4
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;43
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;34
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;5
LLEIDA;NOGUERA;BALAGUER;2504000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;20
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;3
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;8
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;32
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;17
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;4
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;7
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;9
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;3
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;5
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;14
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;22
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;3
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;6
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;8
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;2
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;27
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;13
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;1
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;2
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;8
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;8
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;2
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;1
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;16
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;21
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
LLEIDA;NOGUERA;BELLCAIRE D'URGELL;2504700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;5
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;1
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;1
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;6
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;16
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;1
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;1
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;9
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;1
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;3
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;18
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;10
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;3
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;1
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;3
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;4
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;3
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;4
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;7
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;4
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;4
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;2
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;1
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;21
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;12
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
LLEIDA;NOGUERA;PONTS;2517200;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;1
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;2
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;14
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;11
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;1
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;2
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;4
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;1
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;11
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;2
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;3
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;2
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;2
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;3
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;1
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;2
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;10
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;3
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;5
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;4
LLEIDA;PALLARS JUSSÀ;LA POBLA DE SEGUR;2517100;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;1
